work_year,experience_level,employment_type,job_title,salary,salary_currency,employee_residence,remote_ratio,company_location,company_size
2025,Senior-level,FT,Data Scientist,129940,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,130000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,130000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,130000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,130000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,130000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,130000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,130000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130295,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130295,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,130313,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,130400,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,130416,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,130500,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,130500,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130590,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130620,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130650,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,130800,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130800,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,130800,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,130800,USD,US,On site,US,M
2025,Executive,FT,Data Scientist,130920,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,130986,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,131000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,131000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,131000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,131000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,131000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,131000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,131100,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,131100,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,131175,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,131188,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,131250,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,131400,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,131420,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,131450,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,131500,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,131700,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,131800,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,131900,USD,US,Fully Remote,US,M
2025,Junior,FT,Data Scientist,131906,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,131906,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,132000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,132000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,132000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,132000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,132000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,132000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,132000,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,132000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,132000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,132000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,132000,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,132000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,132000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,132000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,132000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,132000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,132100,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,132200,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,132200,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,132250,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,132500,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,132500,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,132500,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,132500,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,132500,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,132500,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,132500,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,132600,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,132600,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,132600,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,132600,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,132600,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,132600,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,132799,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,132849,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,132940,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,133000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,133000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,133000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,133000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,133000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,133000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,133000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,133000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,133000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,133000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,133000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,133000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,133000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,133000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,133000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,133000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,133000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,133000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,133000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,133000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,133000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,133000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,133000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,133000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,133000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,133000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,133000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,133100,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,133100,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,133120,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,133500,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,133600,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,133600,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,133650,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,133650,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,133840,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,134000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,134000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,134000,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,134000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,134000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,134100,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,134121,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,134160,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,134200,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,134500,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,134500,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,134500,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,134500,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,134550,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,134700,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,134739,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,135000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,135000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,135000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,135000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,135000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,135000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,135000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,135000,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,135000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,135000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,135000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,135000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,135000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,135000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,135000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,135000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,135000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,135000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,135000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,135000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,135000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,135000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,135000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,135000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,135000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,135000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,135000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,135000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,135000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,135000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,135000,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,135000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,135000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,135000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,135000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,135000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,135000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,135100,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,135100,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,135150,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,135200,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,135240,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,135300,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,135400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,135525,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,135800,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,136000,USD,US,On site,US,L
2025,Junior,FT,Data Scientist,136000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,136000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,136000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,136000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,136000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,136000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,136000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,136000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,136000,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,136000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,136000,USD,US,Fully Remote,US,M
2025,Intermediate,FT,Data Scientist,136000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,136100,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,136190,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,136190,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,136300,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,136300,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,136300,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,136300,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,136300,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,136301,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,136380,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,136600,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,136675,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,136700,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,136700,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,136850,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,136850,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,137000,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,137000,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,137000,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,137000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,137000,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,137000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,137049,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,137049,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,137049,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,137049,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,137100,USD,US,On site,US,M
2025,Junior,FT,Data Scientist,137100,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,137400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,137400,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,137439,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,137500,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,137500,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,137600,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,137600,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,137600,USD,US,On site,US,M
2025,Intermediate,FT,Data Scientist,137600,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,137600,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,137600,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,137600,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,137600,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,137860,USD,US,Fully Remote,US,M
2025,Junior,FT,Data Scientist,137946,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,137972,USD,US,Fully Remote,US,M
2025,Senior-level,FT,Data Scientist,138000,USD,US,On site,US,M
2025,Senior-level,FT,Data Scientist,138000,USD,US,On site,US,M
